track,model,task,seed,target_label,metric,value
moleculeace,MolCLR,CHEMBL204_Ki,117,,overall test rmse,1.216532
moleculeace,MolCLR,CHEMBL204_Ki,117,,noncliff test rmse,1.124316
moleculeace,MolCLR,CHEMBL204_Ki,117,,cliff test rmse,1.344132
moleculeace,MolCLR,CHEMBL2147_Ki,117,,overall test rmse,1.086096
moleculeace,MolCLR,CHEMBL2147_Ki,117,,noncliff test rmse,1.102869
moleculeace,MolCLR,CHEMBL2147_Ki,117,,cliff test rmse,1.059842
moleculeace,MolCLR,CHEMBL214_Ki,117,,overall test rmse,0.971623
moleculeace,MolCLR,CHEMBL214_Ki,117,,noncliff test rmse,0.947438
moleculeace,MolCLR,CHEMBL214_Ki,117,,cliff test rmse,1.011834
moleculeace,MolCLR,CHEMBL218_EC50,117,,overall test rmse,0.985462
moleculeace,MolCLR,CHEMBL218_EC50,117,,noncliff test rmse,0.973844
moleculeace,MolCLR,CHEMBL218_EC50,117,,cliff test rmse,1.00532
moleculeace,MolCLR,CHEMBL219_Ki,117,,overall test rmse,1.013302
moleculeace,MolCLR,CHEMBL219_Ki,117,,noncliff test rmse,1.017648
moleculeace,MolCLR,CHEMBL219_Ki,117,,cliff test rmse,1.006629
moleculeace,MolCLR,CHEMBL228_Ki,117,,overall test rmse,0.99605
moleculeace,MolCLR,CHEMBL228_Ki,117,,noncliff test rmse,0.972822
moleculeace,MolCLR,CHEMBL228_Ki,117,,cliff test rmse,1.034183
moleculeace,MolCLR,CHEMBL231_Ki,117,,overall test rmse,0.996371
moleculeace,MolCLR,CHEMBL231_Ki,117,,noncliff test rmse,1.009874
moleculeace,MolCLR,CHEMBL231_Ki,117,,cliff test rmse,0.953235
moleculeace,MolCLR,CHEMBL233_Ki,117,,overall test rmse,1.053854
moleculeace,MolCLR,CHEMBL233_Ki,117,,noncliff test rmse,1.059925
moleculeace,MolCLR,CHEMBL233_Ki,117,,cliff test rmse,1.045096
moleculeace,MolCLR,CHEMBL234_Ki,117,,overall test rmse,0.954931
moleculeace,MolCLR,CHEMBL234_Ki,117,,noncliff test rmse,0.98626
moleculeace,MolCLR,CHEMBL234_Ki,117,,cliff test rmse,0.91291
moleculeace,MolCLR,CHEMBL235_EC50,117,,overall test rmse,0.922585
moleculeace,MolCLR,CHEMBL235_EC50,117,,noncliff test rmse,0.870515
moleculeace,MolCLR,CHEMBL235_EC50,117,,cliff test rmse,1.002684
moleculeace,MolCLR,CHEMBL236_Ki,117,,overall test rmse,1.037769
moleculeace,MolCLR,CHEMBL236_Ki,117,,noncliff test rmse,0.987994
moleculeace,MolCLR,CHEMBL236_Ki,117,,cliff test rmse,1.110697
moleculeace,MolCLR,CHEMBL237_EC50,117,,overall test rmse,1.225138
moleculeace,MolCLR,CHEMBL237_EC50,117,,noncliff test rmse,1.267614
moleculeace,MolCLR,CHEMBL237_EC50,117,,cliff test rmse,1.175705
moleculeace,MolCLR,CHEMBL237_Ki,117,,overall test rmse,1.044196
moleculeace,MolCLR,CHEMBL237_Ki,117,,noncliff test rmse,1.041228
moleculeace,MolCLR,CHEMBL237_Ki,117,,cliff test rmse,1.048163
moleculeace,MolCLR,CHEMBL238_Ki,117,,overall test rmse,1.026925
moleculeace,MolCLR,CHEMBL238_Ki,117,,noncliff test rmse,1.021217
moleculeace,MolCLR,CHEMBL238_Ki,117,,cliff test rmse,1.043148
moleculeace,MolCLR,CHEMBL239_EC50,117,,overall test rmse,0.984
moleculeace,MolCLR,CHEMBL239_EC50,117,,noncliff test rmse,0.933066
moleculeace,MolCLR,CHEMBL239_EC50,117,,cliff test rmse,1.053999
moleculeace,MolCLR,CHEMBL244_Ki,117,,overall test rmse,1.092785
moleculeace,MolCLR,CHEMBL244_Ki,117,,noncliff test rmse,1.088794
moleculeace,MolCLR,CHEMBL244_Ki,117,,cliff test rmse,1.097151
moleculeace,MolCLR,CHEMBL262_Ki,117,,overall test rmse,1.024251
moleculeace,MolCLR,CHEMBL262_Ki,117,,noncliff test rmse,1.039508
moleculeace,MolCLR,CHEMBL262_Ki,117,,cliff test rmse,0.954124
moleculeace,MolCLR,CHEMBL264_Ki,117,,overall test rmse,0.920559
moleculeace,MolCLR,CHEMBL264_Ki,117,,noncliff test rmse,0.890042
moleculeace,MolCLR,CHEMBL264_Ki,117,,cliff test rmse,0.961704
moleculeace,MolCLR,CHEMBL2835_Ki,117,,overall test rmse,0.651979
moleculeace,MolCLR,CHEMBL2835_Ki,117,,noncliff test rmse,0.590224
moleculeace,MolCLR,CHEMBL2835_Ki,117,,cliff test rmse,1.044935
moleculeace,MolCLR,CHEMBL287_Ki,117,,overall test rmse,0.876959
moleculeace,MolCLR,CHEMBL287_Ki,117,,noncliff test rmse,0.848375
moleculeace,MolCLR,CHEMBL287_Ki,117,,cliff test rmse,0.920642
moleculeace,MolCLR,CHEMBL2971_Ki,117,,overall test rmse,0.919144
moleculeace,MolCLR,CHEMBL2971_Ki,117,,noncliff test rmse,0.925863
moleculeace,MolCLR,CHEMBL2971_Ki,117,,cliff test rmse,0.886223
moleculeace,MolCLR,CHEMBL3979_EC50,117,,overall test rmse,0.917135
moleculeace,MolCLR,CHEMBL3979_EC50,117,,noncliff test rmse,0.90075
moleculeace,MolCLR,CHEMBL3979_EC50,117,,cliff test rmse,0.939662
moleculeace,MolCLR,CHEMBL4005_Ki,117,,overall test rmse,0.925363
moleculeace,MolCLR,CHEMBL4005_Ki,117,,noncliff test rmse,0.923019
moleculeace,MolCLR,CHEMBL4005_Ki,117,,cliff test rmse,0.928595
moleculeace,MolCLR,CHEMBL4203_Ki,117,,overall test rmse,1.007056
moleculeace,MolCLR,CHEMBL4203_Ki,117,,noncliff test rmse,1.005754
moleculeace,MolCLR,CHEMBL4203_Ki,117,,cliff test rmse,1.020575
moleculeace,MolCLR,CHEMBL4616_EC50,117,,overall test rmse,0.904927
moleculeace,MolCLR,CHEMBL4616_EC50,117,,noncliff test rmse,0.949957
moleculeace,MolCLR,CHEMBL4616_EC50,117,,cliff test rmse,0.862192
moleculeace,MolCLR,CHEMBL4792_Ki,117,,overall test rmse,0.967287
moleculeace,MolCLR,CHEMBL4792_Ki,117,,noncliff test rmse,0.96671
moleculeace,MolCLR,CHEMBL4792_Ki,117,,cliff test rmse,0.967781
moleculeace,MolCLR,CHEMBL1862_Ki,709,,overall test rmse,1.050295
moleculeace,MolCLR,CHEMBL1862_Ki,709,,noncliff test rmse,1.112796
moleculeace,MolCLR,CHEMBL1862_Ki,709,,cliff test rmse,0.955743
moleculeace,MolCLR,CHEMBL1871_Ki,709,,overall test rmse,0.886352
moleculeace,MolCLR,CHEMBL1871_Ki,709,,noncliff test rmse,0.745314
moleculeace,MolCLR,CHEMBL1871_Ki,709,,cliff test rmse,1.232539
moleculeace,MolCLR,CHEMBL2034_Ki,709,,overall test rmse,0.914105
moleculeace,MolCLR,CHEMBL2034_Ki,709,,noncliff test rmse,0.933514
moleculeace,MolCLR,CHEMBL2034_Ki,709,,cliff test rmse,0.87557
moleculeace,MolCLR,CHEMBL2047_EC50,709,,overall test rmse,0.812264
moleculeace,MolCLR,CHEMBL2047_EC50,709,,noncliff test rmse,0.824442
moleculeace,MolCLR,CHEMBL2047_EC50,709,,cliff test rmse,0.792893
moleculeace,MolCLR,CHEMBL204_Ki,709,,overall test rmse,1.236507
moleculeace,MolCLR,CHEMBL204_Ki,709,,noncliff test rmse,1.163725
moleculeace,MolCLR,CHEMBL204_Ki,709,,cliff test rmse,1.339169
moleculeace,MolCLR,CHEMBL2147_Ki,709,,overall test rmse,1.071656
moleculeace,MolCLR,CHEMBL2147_Ki,709,,noncliff test rmse,1.055281
moleculeace,MolCLR,CHEMBL2147_Ki,709,,cliff test rmse,1.096308
moleculeace,MolCLR,CHEMBL214_Ki,709,,overall test rmse,0.96019
moleculeace,MolCLR,CHEMBL214_Ki,709,,noncliff test rmse,0.918971
moleculeace,MolCLR,CHEMBL214_Ki,709,,cliff test rmse,1.027162
moleculeace,MolCLR,CHEMBL218_EC50,709,,overall test rmse,0.991339
moleculeace,MolCLR,CHEMBL218_EC50,709,,noncliff test rmse,0.976977
moleculeace,MolCLR,CHEMBL218_EC50,709,,cliff test rmse,1.0158
moleculeace,MolCLR,CHEMBL219_Ki,709,,overall test rmse,1.013939
moleculeace,MolCLR,CHEMBL219_Ki,709,,noncliff test rmse,1.008221
moleculeace,MolCLR,CHEMBL219_Ki,709,,cliff test rmse,1.022608
moleculeace,MolCLR,CHEMBL228_Ki,709,,overall test rmse,0.976335
moleculeace,MolCLR,CHEMBL228_Ki,709,,noncliff test rmse,0.951578
moleculeace,MolCLR,CHEMBL228_Ki,709,,cliff test rmse,1.016873
moleculeace,MolCLR,CHEMBL231_Ki,709,,overall test rmse,1.011203
moleculeace,MolCLR,CHEMBL231_Ki,709,,noncliff test rmse,1.026358
moleculeace,MolCLR,CHEMBL231_Ki,709,,cliff test rmse,0.96264
moleculeace,MolCLR,CHEMBL233_Ki,709,,overall test rmse,1.061123
moleculeace,MolCLR,CHEMBL233_Ki,709,,noncliff test rmse,1.056767
moleculeace,MolCLR,CHEMBL233_Ki,709,,cliff test rmse,1.067331
moleculeace,MolCLR,CHEMBL234_Ki,709,,overall test rmse,0.953932
moleculeace,MolCLR,CHEMBL234_Ki,709,,noncliff test rmse,0.975389
moleculeace,MolCLR,CHEMBL234_Ki,709,,cliff test rmse,0.925503
moleculeace,MolCLR,CHEMBL235_EC50,709,,overall test rmse,0.911088
moleculeace,MolCLR,CHEMBL235_EC50,709,,noncliff test rmse,0.838791
moleculeace,MolCLR,CHEMBL235_EC50,709,,cliff test rmse,1.019333
moleculeace,MolCLR,CHEMBL236_Ki,709,,overall test rmse,1.024976
moleculeace,MolCLR,CHEMBL236_Ki,709,,noncliff test rmse,0.971184
moleculeace,MolCLR,CHEMBL236_Ki,709,,cliff test rmse,1.103375
moleculeace,MolCLR,CHEMBL237_EC50,709,,overall test rmse,1.189563
moleculeace,MolCLR,CHEMBL237_EC50,709,,noncliff test rmse,1.209174
moleculeace,MolCLR,CHEMBL237_EC50,709,,cliff test rmse,1.16719
moleculeace,MolCLR,CHEMBL237_Ki,709,,overall test rmse,1.050697
moleculeace,MolCLR,CHEMBL237_Ki,709,,noncliff test rmse,1.044736
moleculeace,MolCLR,CHEMBL237_Ki,709,,cliff test rmse,1.058637
moleculeace,MolCLR,CHEMBL238_Ki,709,,overall test rmse,0.994634
moleculeace,MolCLR,CHEMBL238_Ki,709,,noncliff test rmse,1.009928
moleculeace,MolCLR,CHEMBL238_Ki,709,,cliff test rmse,0.94933
moleculeace,MolCLR,CHEMBL239_EC50,709,,overall test rmse,0.95617
moleculeace,MolCLR,CHEMBL239_EC50,709,,noncliff test rmse,0.884631
moleculeace,MolCLR,CHEMBL239_EC50,709,,cliff test rmse,1.051978
moleculeace,MolCLR,CHEMBL244_Ki,709,,overall test rmse,1.115096
moleculeace,MolCLR,CHEMBL244_Ki,709,,noncliff test rmse,1.104439
moleculeace,MolCLR,CHEMBL244_Ki,709,,cliff test rmse,1.126682
moleculeace,MolCLR,CHEMBL262_Ki,709,,overall test rmse,1.007402
moleculeace,MolCLR,CHEMBL262_Ki,709,,noncliff test rmse,1.021855
moleculeace,MolCLR,CHEMBL262_Ki,709,,cliff test rmse,0.941074
moleculeace,MolCLR,CHEMBL264_Ki,709,,overall test rmse,0.940397
moleculeace,MolCLR,CHEMBL264_Ki,709,,noncliff test rmse,0.90257
moleculeace,MolCLR,CHEMBL264_Ki,709,,cliff test rmse,0.99099
moleculeace,MolCLR,CHEMBL2835_Ki,709,,overall test rmse,0.641978
moleculeace,MolCLR,CHEMBL2835_Ki,709,,noncliff test rmse,0.568959
moleculeace,MolCLR,CHEMBL2835_Ki,709,,cliff test rmse,1.086606
moleculeace,MolCLR,CHEMBL287_Ki,709,,overall test rmse,0.883914
moleculeace,MolCLR,CHEMBL287_Ki,709,,noncliff test rmse,0.865555
moleculeace,MolCLR,CHEMBL287_Ki,709,,cliff test rmse,0.912383
moleculeace,MolCLR,CHEMBL2971_Ki,709,,overall test rmse,0.948644
moleculeace,MolCLR,CHEMBL2971_Ki,709,,noncliff test rmse,0.943667
moleculeace,MolCLR,CHEMBL2971_Ki,709,,cliff test rmse,0.972149
moleculeace,MolCLR,CHEMBL3979_EC50,709,,overall test rmse,0.915967
moleculeace,MolCLR,CHEMBL3979_EC50,709,,noncliff test rmse,0.901327
moleculeace,MolCLR,CHEMBL3979_EC50,709,,cliff test rmse,0.936141
moleculeace,MolCLR,CHEMBL4005_Ki,709,,overall test rmse,0.940555
moleculeace,MolCLR,CHEMBL4005_Ki,709,,noncliff test rmse,0.950836
moleculeace,MolCLR,CHEMBL4005_Ki,709,,cliff test rmse,0.926152
moleculeace,MolCLR,CHEMBL4203_Ki,709,,overall test rmse,1.012948
moleculeace,MolCLR,CHEMBL4203_Ki,709,,noncliff test rmse,1.009435
moleculeace,MolCLR,CHEMBL4203_Ki,709,,cliff test rmse,1.048997
moleculeace,MolCLR,CHEMBL4616_EC50,709,,overall test rmse,0.875561
moleculeace,MolCLR,CHEMBL4616_EC50,709,,noncliff test rmse,0.915469
moleculeace,MolCLR,CHEMBL4616_EC50,709,,cliff test rmse,0.837846
moleculeace,MolCLR,CHEMBL4792_Ki,709,,overall test rmse,0.980038
moleculeace,MolCLR,CHEMBL4792_Ki,709,,noncliff test rmse,0.994024
moleculeace,MolCLR,CHEMBL4792_Ki,709,,cliff test rmse,0.967901
moleculeace,MolCLR,CHEMBL1862_Ki,1701,,overall test rmse,1.026808
moleculeace,MolCLR,CHEMBL1862_Ki,1701,,noncliff test rmse,1.072708
moleculeace,MolCLR,CHEMBL1862_Ki,1701,,cliff test rmse,0.958714
moleculeace,MolCLR,CHEMBL1871_Ki,1701,,overall test rmse,0.8692
moleculeace,MolCLR,CHEMBL1871_Ki,1701,,noncliff test rmse,0.74075
moleculeace,MolCLR,CHEMBL1871_Ki,1701,,cliff test rmse,1.189403
moleculeace,MolCLR,CHEMBL2034_Ki,1701,,overall test rmse,0.933095
moleculeace,MolCLR,CHEMBL2034_Ki,1701,,noncliff test rmse,0.955104
moleculeace,MolCLR,CHEMBL2034_Ki,1701,,cliff test rmse,0.889242
moleculeace,MolCLR,CHEMBL2047_EC50,1701,,overall test rmse,0.837034
moleculeace,MolCLR,CHEMBL2047_EC50,1701,,noncliff test rmse,0.844167
moleculeace,MolCLR,CHEMBL2047_EC50,1701,,cliff test rmse,0.825783
moleculeace,MolCLR,CHEMBL204_Ki,1701,,overall test rmse,1.199426
moleculeace,MolCLR,CHEMBL204_Ki,1701,,noncliff test rmse,1.102852
moleculeace,MolCLR,CHEMBL204_Ki,1701,,cliff test rmse,1.332352
moleculeace,MolCLR,CHEMBL2147_Ki,1701,,overall test rmse,1.087614
moleculeace,MolCLR,CHEMBL2147_Ki,1701,,noncliff test rmse,1.104425
moleculeace,MolCLR,CHEMBL2147_Ki,1701,,cliff test rmse,1.0613
moleculeace,MolCLR,CHEMBL214_Ki,1701,,overall test rmse,0.961369
moleculeace,MolCLR,CHEMBL214_Ki,1701,,noncliff test rmse,0.926994
moleculeace,MolCLR,CHEMBL214_Ki,1701,,cliff test rmse,1.017731
moleculeace,MolCLR,CHEMBL218_EC50,1701,,overall test rmse,0.982539
moleculeace,MolCLR,CHEMBL218_EC50,1701,,noncliff test rmse,0.972084
moleculeace,MolCLR,CHEMBL218_EC50,1701,,cliff test rmse,1.000438
moleculeace,MolCLR,CHEMBL219_Ki,1701,,overall test rmse,1.021359
moleculeace,MolCLR,CHEMBL219_Ki,1701,,noncliff test rmse,1.020296
moleculeace,MolCLR,CHEMBL219_Ki,1701,,cliff test rmse,1.022979
moleculeace,MolCLR,CHEMBL228_Ki,1701,,overall test rmse,0.998428
moleculeace,MolCLR,CHEMBL228_Ki,1701,,noncliff test rmse,0.974253
moleculeace,MolCLR,CHEMBL228_Ki,1701,,cliff test rmse,1.038071
moleculeace,MolCLR,CHEMBL231_Ki,1701,,overall test rmse,1.006889
moleculeace,MolCLR,CHEMBL231_Ki,1701,,noncliff test rmse,1.020539
moleculeace,MolCLR,CHEMBL231_Ki,1701,,cliff test rmse,0.963284
moleculeace,MolCLR,CHEMBL233_Ki,1701,,overall test rmse,1.054874
moleculeace,MolCLR,CHEMBL233_Ki,1701,,noncliff test rmse,1.06365
moleculeace,MolCLR,CHEMBL233_Ki,1701,,cliff test rmse,1.042174
moleculeace,MolCLR,CHEMBL234_Ki,1701,,overall test rmse,0.940272
moleculeace,MolCLR,CHEMBL234_Ki,1701,,noncliff test rmse,0.9608
moleculeace,MolCLR,CHEMBL234_Ki,1701,,cliff test rmse,0.913096
moleculeace,MolCLR,CHEMBL235_EC50,1701,,overall test rmse,0.91782
moleculeace,MolCLR,CHEMBL235_EC50,1701,,noncliff test rmse,0.840602
moleculeace,MolCLR,CHEMBL235_EC50,1701,,cliff test rmse,1.032793
moleculeace,MolCLR,CHEMBL236_Ki,1701,,overall test rmse,1.0433
moleculeace,MolCLR,CHEMBL236_Ki,1701,,noncliff test rmse,0.99249
moleculeace,MolCLR,CHEMBL236_Ki,1701,,cliff test rmse,1.11768
moleculeace,MolCLR,CHEMBL237_EC50,1701,,overall test rmse,1.171433
moleculeace,MolCLR,CHEMBL237_EC50,1701,,noncliff test rmse,1.201713
moleculeace,MolCLR,CHEMBL237_EC50,1701,,cliff test rmse,1.136534
moleculeace,MolCLR,CHEMBL237_Ki,1701,,overall test rmse,1.052433
moleculeace,MolCLR,CHEMBL237_Ki,1701,,noncliff test rmse,1.039556
moleculeace,MolCLR,CHEMBL237_Ki,1701,,cliff test rmse,1.069455
moleculeace,MolCLR,CHEMBL238_Ki,1701,,overall test rmse,0.97367
moleculeace,MolCLR,CHEMBL238_Ki,1701,,noncliff test rmse,0.990207
moleculeace,MolCLR,CHEMBL238_Ki,1701,,cliff test rmse,0.92452
moleculeace,MolCLR,CHEMBL239_EC50,1701,,overall test rmse,0.970462
moleculeace,MolCLR,CHEMBL239_EC50,1701,,noncliff test rmse,0.909455
moleculeace,MolCLR,CHEMBL239_EC50,1701,,cliff test rmse,1.053259
moleculeace,MolCLR,CHEMBL244_Ki,1701,,overall test rmse,1.119623
moleculeace,MolCLR,CHEMBL244_Ki,1701,,noncliff test rmse,1.124838
moleculeace,MolCLR,CHEMBL244_Ki,1701,,cliff test rmse,1.113869
moleculeace,MolCLR,CHEMBL262_Ki,1701,,overall test rmse,1.02982
moleculeace,MolCLR,CHEMBL262_Ki,1701,,noncliff test rmse,1.039437
moleculeace,MolCLR,CHEMBL262_Ki,1701,,cliff test rmse,0.986329
moleculeace,MolCLR,CHEMBL264_Ki,1701,,overall test rmse,0.948298
moleculeace,MolCLR,CHEMBL264_Ki,1701,,noncliff test rmse,0.922905
moleculeace,MolCLR,CHEMBL264_Ki,1701,,cliff test rmse,0.982788
moleculeace,MolCLR,CHEMBL2835_Ki,1701,,overall test rmse,0.65761
moleculeace,MolCLR,CHEMBL2835_Ki,1701,,noncliff test rmse,0.593524
moleculeace,MolCLR,CHEMBL2835_Ki,1701,,cliff test rmse,1.062733
moleculeace,MolCLR,CHEMBL287_Ki,1701,,overall test rmse,0.872599
moleculeace,MolCLR,CHEMBL287_Ki,1701,,noncliff test rmse,0.845152
moleculeace,MolCLR,CHEMBL287_Ki,1701,,cliff test rmse,0.914603
moleculeace,MolCLR,CHEMBL2971_Ki,1701,,overall test rmse,0.936457
moleculeace,MolCLR,CHEMBL2971_Ki,1701,,noncliff test rmse,0.930114
moleculeace,MolCLR,CHEMBL2971_Ki,1701,,cliff test rmse,0.966289
moleculeace,MolCLR,CHEMBL3979_EC50,1701,,overall test rmse,0.908767
moleculeace,MolCLR,CHEMBL3979_EC50,1701,,noncliff test rmse,0.873791
moleculeace,MolCLR,CHEMBL3979_EC50,1701,,cliff test rmse,0.955723
moleculeace,MolCLR,CHEMBL4005_Ki,1701,,overall test rmse,0.915851
moleculeace,MolCLR,CHEMBL4005_Ki,1701,,noncliff test rmse,0.931383
moleculeace,MolCLR,CHEMBL4005_Ki,1701,,cliff test rmse,0.89393
moleculeace,MolCLR,CHEMBL4203_Ki,1701,,overall test rmse,1.016538
moleculeace,MolCLR,CHEMBL4203_Ki,1701,,noncliff test rmse,1.01442
moleculeace,MolCLR,CHEMBL4203_Ki,1701,,cliff test rmse,1.038431
moleculeace,MolCLR,CHEMBL4616_EC50,1701,,overall test rmse,0.899679
moleculeace,MolCLR,CHEMBL4616_EC50,1701,,noncliff test rmse,0.949529
moleculeace,MolCLR,CHEMBL4616_EC50,1701,,cliff test rmse,0.852102
moleculeace,MolCLR,CHEMBL4792_Ki,1701,,overall test rmse,0.963989
moleculeace,MolCLR,CHEMBL4792_Ki,1701,,noncliff test rmse,0.960795
moleculeace,MolCLR,CHEMBL4792_Ki,1701,,cliff test rmse,0.966716
moleculeace,MolCLR,CHEMBL1862_Ki,9001,,overall test rmse,1.003257
moleculeace,MolCLR,CHEMBL1862_Ki,9001,,noncliff test rmse,1.046889
moleculeace,MolCLR,CHEMBL1862_Ki,9001,,cliff test rmse,0.93863
moleculeace,MolCLR,CHEMBL1871_Ki,9001,,overall test rmse,0.882405
moleculeace,MolCLR,CHEMBL1871_Ki,9001,,noncliff test rmse,0.749873
moleculeace,MolCLR,CHEMBL1871_Ki,9001,,cliff test rmse,1.211688
moleculeace,MolCLR,CHEMBL2034_Ki,9001,,overall test rmse,0.912258
moleculeace,MolCLR,CHEMBL2034_Ki,9001,,noncliff test rmse,0.930276
moleculeace,MolCLR,CHEMBL2034_Ki,9001,,cliff test rmse,0.876568
moleculeace,MolCLR,CHEMBL2047_EC50,9001,,overall test rmse,0.811855
moleculeace,MolCLR,CHEMBL2047_EC50,9001,,noncliff test rmse,0.819605
moleculeace,MolCLR,CHEMBL2047_EC50,9001,,cliff test rmse,0.799615
moleculeace,MolCLR,CHEMBL204_Ki,9001,,overall test rmse,1.194767
moleculeace,MolCLR,CHEMBL204_Ki,9001,,noncliff test rmse,1.093974
moleculeace,MolCLR,CHEMBL204_Ki,9001,,cliff test rmse,1.332909
moleculeace,MolCLR,CHEMBL2147_Ki,9001,,overall test rmse,1.090846
moleculeace,MolCLR,CHEMBL2147_Ki,9001,,noncliff test rmse,1.119692
moleculeace,MolCLR,CHEMBL2147_Ki,9001,,cliff test rmse,1.045037
moleculeace,MolCLR,CHEMBL214_Ki,9001,,overall test rmse,0.97017
moleculeace,MolCLR,CHEMBL214_Ki,9001,,noncliff test rmse,0.938984
moleculeace,MolCLR,CHEMBL214_Ki,9001,,cliff test rmse,1.021539
moleculeace,MolCLR,CHEMBL218_EC50,9001,,overall test rmse,0.990937
moleculeace,MolCLR,CHEMBL218_EC50,9001,,noncliff test rmse,0.995575
moleculeace,MolCLR,CHEMBL218_EC50,9001,,cliff test rmse,0.98283
moleculeace,MolCLR,CHEMBL219_Ki,9001,,overall test rmse,1.020908
moleculeace,MolCLR,CHEMBL219_Ki,9001,,noncliff test rmse,1.010861
moleculeace,MolCLR,CHEMBL219_Ki,9001,,cliff test rmse,1.036061
moleculeace,MolCLR,CHEMBL228_Ki,9001,,overall test rmse,1.016671
moleculeace,MolCLR,CHEMBL228_Ki,9001,,noncliff test rmse,1.003743
moleculeace,MolCLR,CHEMBL228_Ki,9001,,cliff test rmse,1.03819
moleculeace,MolCLR,CHEMBL231_Ki,9001,,overall test rmse,0.976166
moleculeace,MolCLR,CHEMBL231_Ki,9001,,noncliff test rmse,0.98962
moleculeace,MolCLR,CHEMBL231_Ki,9001,,cliff test rmse,0.933166
moleculeace,MolCLR,CHEMBL233_Ki,9001,,overall test rmse,1.087144
moleculeace,MolCLR,CHEMBL233_Ki,9001,,noncliff test rmse,1.100197
moleculeace,MolCLR,CHEMBL233_Ki,9001,,cliff test rmse,1.068169
moleculeace,MolCLR,CHEMBL234_Ki,9001,,overall test rmse,0.940387
moleculeace,MolCLR,CHEMBL234_Ki,9001,,noncliff test rmse,0.97053
moleculeace,MolCLR,CHEMBL234_Ki,9001,,cliff test rmse,0.899993
moleculeace,MolCLR,CHEMBL235_EC50,9001,,overall test rmse,0.909585
moleculeace,MolCLR,CHEMBL235_EC50,9001,,noncliff test rmse,0.822608
moleculeace,MolCLR,CHEMBL235_EC50,9001,,cliff test rmse,1.037395
moleculeace,MolCLR,CHEMBL236_Ki,9001,,overall test rmse,1.022122
moleculeace,MolCLR,CHEMBL236_Ki,9001,,noncliff test rmse,0.983375
moleculeace,MolCLR,CHEMBL236_Ki,9001,,cliff test rmse,1.079575
moleculeace,MolCLR,CHEMBL237_EC50,9001,,overall test rmse,1.169307
moleculeace,MolCLR,CHEMBL237_EC50,9001,,noncliff test rmse,1.179633
moleculeace,MolCLR,CHEMBL237_EC50,9001,,cliff test rmse,1.157624
moleculeace,MolCLR,CHEMBL237_Ki,9001,,overall test rmse,1.050026
moleculeace,MolCLR,CHEMBL237_Ki,9001,,noncliff test rmse,1.033626
moleculeace,MolCLR,CHEMBL237_Ki,9001,,cliff test rmse,1.07162
moleculeace,MolCLR,CHEMBL238_Ki,9001,,overall test rmse,0.980783
moleculeace,MolCLR,CHEMBL238_Ki,9001,,noncliff test rmse,0.991239
moleculeace,MolCLR,CHEMBL238_Ki,9001,,cliff test rmse,0.950106
moleculeace,MolCLR,CHEMBL239_EC50,9001,,overall test rmse,0.976282
moleculeace,MolCLR,CHEMBL239_EC50,9001,,noncliff test rmse,0.911155
moleculeace,MolCLR,CHEMBL239_EC50,9001,,cliff test rmse,1.064291
moleculeace,MolCLR,CHEMBL244_Ki,9001,,overall test rmse,1.099234
moleculeace,MolCLR,CHEMBL244_Ki,9001,,noncliff test rmse,1.087966
moleculeace,MolCLR,CHEMBL244_Ki,9001,,cliff test rmse,1.111475
moleculeace,MolCLR,CHEMBL262_Ki,9001,,overall test rmse,1.025434
moleculeace,MolCLR,CHEMBL262_Ki,9001,,noncliff test rmse,1.035783
moleculeace,MolCLR,CHEMBL262_Ki,9001,,cliff test rmse,0.978528
moleculeace,MolCLR,CHEMBL264_Ki,9001,,overall test rmse,0.917061
moleculeace,MolCLR,CHEMBL264_Ki,9001,,noncliff test rmse,0.881535
moleculeace,MolCLR,CHEMBL264_Ki,9001,,cliff test rmse,0.964657
moleculeace,MolCLR,CHEMBL2835_Ki,9001,,overall test rmse,0.635511
moleculeace,MolCLR,CHEMBL2835_Ki,9001,,noncliff test rmse,0.574413
moleculeace,MolCLR,CHEMBL2835_Ki,9001,,cliff test rmse,1.02296
moleculeace,MolCLR,CHEMBL287_Ki,9001,,overall test rmse,0.875883
moleculeace,MolCLR,CHEMBL287_Ki,9001,,noncliff test rmse,0.850137
moleculeace,MolCLR,CHEMBL287_Ki,9001,,cliff test rmse,0.915383
moleculeace,MolCLR,CHEMBL2971_Ki,9001,,overall test rmse,0.942779
moleculeace,MolCLR,CHEMBL2971_Ki,9001,,noncliff test rmse,0.936031
moleculeace,MolCLR,CHEMBL2971_Ki,9001,,cliff test rmse,0.974482
moleculeace,MolCLR,CHEMBL3979_EC50,9001,,overall test rmse,0.904366
moleculeace,MolCLR,CHEMBL3979_EC50,9001,,noncliff test rmse,0.907889
moleculeace,MolCLR,CHEMBL3979_EC50,9001,,cliff test rmse,0.899394
moleculeace,MolCLR,CHEMBL4005_Ki,9001,,overall test rmse,0.940669
moleculeace,MolCLR,CHEMBL4005_Ki,9001,,noncliff test rmse,0.945937
moleculeace,MolCLR,CHEMBL4005_Ki,9001,,cliff test rmse,0.933335
moleculeace,MolCLR,CHEMBL4203_Ki,9001,,overall test rmse,1.0299
moleculeace,MolCLR,CHEMBL4203_Ki,9001,,noncliff test rmse,1.029744
moleculeace,MolCLR,CHEMBL4203_Ki,9001,,cliff test rmse,1.031535
